name,cuisine,address,rating,latitude,longitude,phone,user_ratings_total,website,authenticity_score
The Saga - A Multi-cuisine Family Restaurant,Chinese,"Hinjewadi Shop no 4, G1 market, Thakar Chowk, maan, Hinjewadi, Rd, Phase 1, Pune",4.3,18.5816956,73.7254878,+91 96998 99699,206.0,,4.29
Happy Kitchen,Chinese,"भूमकर वस्ती रोड, Kemse Vasti, Wakad, Pimpri-Chinchwad",4.6,18.5993245,73.7498758,+91 84464 44469,11.0,https://zoma.to/r/19767389,4.32
BottomsUp Nx Family Resto and Lounge,Chinese,"Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad",4.1,18.5975674,73.7339251,+91 86002 76075,1141.0,http://www.hotelbottomsup.com/,4.11
Chopsticks Chinese Food Corner,Chinese,"S. No. 149, 4/1, Dange Chowk Rd, Hinjawadi, Pune, Pimpri-Chinchwad",4.9,18.594767,73.7395032,+91 84468 37287,28.0,,4.42
Mumbai 2 Pune Chinese,Chinese,"Streets of Europe, 24, Maan Rd, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Pune",4.6,18.5846853,73.7303462,+91 87934 16073,14.0,,4.32
Mezza 9 Family Fine Dine Restaurant& Banquets,Chinese,"Opposite KPIT Cummins, IT Park, Phase 1, Hinjawadi, Pune",4.1,18.5942076,73.7348019,+91 88888 51818,18788.0,https://www.mezza9.in/,4.1
KSK Chinese Restaurant,Chinese,"Atlanta 3 , Wakad Hinjewadi, Link Rd, Wakad, Pune",5.0,18.5930398,73.7491775,Not Available,5.0,,4.32
Wow! chinese ( Now The Saga),Chinese,"G1 market, Maan road, Hinjawadi Phase 1 Rd, Hinjawadi, Pune",3.0,18.5816921,73.7255158,Not Available,3.0,,4.25
Golden Chinese Food Corner,Chinese,"HPRQ+GRM, Hinjawadi Rd, Hinjawadi, Pimpri-Chinchwad",4.3,18.5913864,73.7395323,Not Available,7.0,,4.28
Asian Harbour,Chinese,"The Gateway Hotel Hinjawadi Xion Complex, Wakad Rd, Hinjawadi, Pune",4.2,18.5917627,73.7452488,+91 20 6658 4040,32.0,https://www.vivantahotels.com/en-in/vivanta-pune-hinjawadi/restaurants/asian-harbour/?utm_source=Google&utm_Campaign=asian-harbour&utm_medium=Local,4.26
Dragon Chinese House,Chinese,"Shop no 17 Brahma Skyone, next to orchid school, Pune",4.3,18.4527973,73.911608,+91 99755 44362,79.0,,4.29
Darekar Chinese Corner,Chinese,"Shop No 7 Katraj Bypass Road Near Sairat Biryani Undri Undri, Chowk, Hande Wadi Road, Pune",4.7,18.450675,73.9166884,+91 90111 19188,48.0,,4.42
Katori,Chinese,"FW3G+F5H, Undri, Pune",3.5,18.453678,73.92548049999999,+91 70663 41089,42.0,,4.05
Hotel Gavkari,Chinese,"FW28+4QJ, Wadachi Wadi Rd, near Undri, Undri, Chok, Pune",4.5,18.4503401,73.9169004,+91 78750 53030,39.0,,4.34
TOTO BISTRO,Chinese,"opposite GODREJ HORIZON, Upper NIBM, Mohammed Wadi, Pune",4.9,18.4546421,73.918876,+91 91527 65631,55.0,,4.5
Sp Chinese Point,Chinese,"Maruti Mandir, Chowk, near Undri, Sp Heights, Pune",3.9,18.4513298,73.9166102,+91 95529 10327,30.0,,4.2
Deccan Hills Veg and Non Veg Restaurant,Chinese,"Handewadi Rd, Bandushet Abnave Nagar, Undri, Pune",4.2,18.4526455,73.9225889,Not Available,459.0,,4.21
The Chinese & Momo's House,Chinese,"Shop no 1, The Chinese and Momo's House, near Dreams Rhythm Society, opposite Talathi Office, Siddharth Nagar, Bavdhan, Pune",5.0,18.5157346,73.7697582,Not Available,29.0,https://the-chinese-momos-house.grexa.site/,4.44
Uncle's Chinese,Chinese,"Plot No.7, Building, Vidnyan Nagar Rd, next to Fortune Plaza, opposite Pune, Sagar Co-Operative Housing Society, Bavdhan, Pune",4.2,18.5154302,73.78136169999999,+91 98506 66146,593.0,,4.21
Oliva Veg Restaurant,Chinese,"No. 1, Plot No. 39, SR, 10-16, NDA Pashan Rd, Bavdhan, Pune",4.2,18.5163946,73.78135929999999,+91 82371 19111,3923.0,https://oliverestaurant.org/,4.2
Almost Lords Gaming Cafe,Chinese,"Uttam Nagar, Bhunde Vasti, Bavdhan, Pune",5.0,18.5225625,73.7643125,+91 87884 95298,35.0,https://instagram.com/the_lordcafe?igshid=YmMyMTA2M2Y=,4.47
Saee chinese,Chinese,"GQ68+8G7, Mokai Vasti, Bavdhan, Pune",3.8,18.5127291,73.76737229999999,Not Available,17.0,,4.21
Bavdhan Chaupati,Chinese,"BLOCK-2, MEGH MALHAR RAGA, Lane 2, Vaidehi Enclave, Bavdhan, Pune",4.8,18.5120799,73.7754112,+91 84848 87800,305.0,https://linktr.ee/bavdhanchaupati,4.67
Legends cafe,Chinese,"sports complex, Ganga Legends County, inside sales office, opposite to GANGA LEGEND, Ram Nagar, Bavdhan, Pune",4.8,18.5240087,73.773602,+91 91754 90284,29.0,,4.4
National 360,Chinese,"Aditya Shagun Mall, NDA Pashan Rd, Lantana Gardens, Bavdhan, Pune",4.0,18.5193054,73.7783982,Not Available,431.0,,4.05
La Bali Bar & Kitchen,Chinese,"3rd Floor, Aditya Shagun Mall, NDA Pashan Rd, Lantana Gardens, Bavdhan, Pune",4.2,18.5193989,73.7785778,+91 85308 33555,1009.0,https://labali.in/,4.21
Dragon's Delight Chinese & Cafe,Chinese,"GQCC+3G9, Patil Nagar, Bavdhan, Pune",4.7,18.5201684,73.771355,Not Available,18.0,,4.35
Chinese House,Chinese,"Shop No 104, Bakaji Corner, Patil Nagar, Bavdhan, Pune",4.3,18.5194546,73.7722452,+91 76207 95016,,,
Dilkhush Chinese Center,Chinese,"Shop No 2, Chondhe Patil Nagar Rd, near Shivsena Office Bhavan, Siddharth Nagar, Aundh, Pune",4.0,18.5165896,73.773743,+91 74003 69796,4.0,,4.27
Shivansh Chinese restaurant,Chinese,"2, Patil Nagar, Bavdhan, Pune",5.0,18.5204775,73.7722927,Not Available,1.0,,4.29
The New Chinese & Momo's,Chinese,"Sr.no.321, IT park Bunde vasti, Pune - Mumbai Highway, near CALSOFT PUNE, Patil Nagar, Bavdhan, Pune",4.5,18.5203614,73.76883049999999,+91 97633 59857,2.0,,4.29
Pingara Family garden Restaurant and Bar,Chinese,"Pingara Bavdhan,, Survey no 298-1, Service Rd, next to old dsk toyota showroom, Pashan, Pune",4.1,18.52682,73.77394559999999,Not Available,498.0,,4.13
The Bar Tales,Chinese,"Amchi Colony, Plot No 38, NDA Pashan Rd, next to Oliva Veg Restaurant, Sagar Co-Operative Housing Society, Bavdhan, Pune",4.1,18.5164488,73.78132870000002,+91 82370 80211,1320.0,,4.11
Imperial chopsticks,Chinese,"shop no 14 Shop no.14, Cannaught Place, Mangaldas Rd, opposite to Wadia College, Sangamvadi, Pune",4.6,18.5349694,73.8804162,Not Available,30.0,https://imperialrestaurant.co/,4.36
TSUKI : Pan Asian Restaurant,Chinese,"7, A Lane, Vasani Nagar, Koregaon Park, Pune",4.5,18.5339339,73.8995914,+91 91721 14339,821.0,,4.48
Prince chinese point,Chinese,"HV2W+VW4, Shastrinagar, Yerawada, Pune",4.8,18.552143,73.8973212,Not Available,16.0,,4.35
Chopsticks,Chinese,"GVRM+CCQ, Bund Garden, Sangamvadi, Pune",3.6,18.5410783,73.8835955,Not Available,40.0,,4.09
Mountain Goat,Chinese,"A2-6, Lane No. 6, Rakshalekha Society, Meera Nagar, Koregaon Park, Pune",4.2,18.5349347,73.898487,+91 96991 38720,455.0,https://instagram.com/mountaingoat.pune/,4.22
Navyug Restaurant,Chinese,"5, Ghanshyam Park, Balkrishna Sakharam Dhole Patil Rd, Sangamvadi, Pune",4.3,18.5347016,73.8777435,+91 85303 33683,974.0,https://sites.google.com/view/navyugpurevegrestaurant/home,4.3
Asia Kitchen by Mainland China | Boat Club Rd,Chinese,"Ground Floor, City Point, Dhole Patil Road, Near, Boat Club Rd, Pune",4.3,18.538896,73.8753565,+91 93255 23331,1467.0,https://speciality.co.in/,4.3
Suonmoi,Chinese,"11, GVPH+XRM Century Arcade, Narangi Baug Rd, Vrindavan Park Society, Sangamvadi, Pune",4.4,18.5375513,73.87964819999999,+91 72760 48110,1487.0,,4.39
Momo's Corrner,Chinese,"Sapphire Apartments, Lane No. 6, near Wagaskar Garden, Ganga Fortune Society, Meera Nagar, Koregaon Park, Pune",4.3,18.5377052,73.8984814,+91 97640 04937,3378.0,,4.3
"Kuai Kitchen, Pune",Chinese,"26/13-D, Plot 373, Power Plaza, Upper Ground Floor, Lane, 7, Koregaon Rd, Pune",4.3,18.5342157,73.8993277,+91 98347 11486,335.0,http://kuaikitchen.in/,4.3
Koji,Chinese,"Lobby Level, 7, Mangaldas Rd, Sangamvadi, Pune",4.8,18.5350077,73.8832383,+91 20 6745 6745,1361.0,http://conradhotels3.hilton.com/en/hotels/india/conrad-pune-PNQCICI/amenities/restaurants.html,4.76
"Blue Diamond, Pune",Chinese,"GVQP+876, Koregaon Park, Pune",4.5,18.5382878,73.8856517,Not Available,31.0,,4.33
Uncle's Chinese,Chinese,"Meera Society, Shop No. 3 & 5, Building A1, Lane No. 7, Pune",4.0,18.5374443,73.89981329999999,+91 97637 93513,2465.0,,4.01
Hakka Chow,Chinese,"Rajat Rashmi Apartment, Plot No. 355, Lane No. 6, opposite Bank of India, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune",3.8,18.5361784,73.8984328,+91 73919 69589,179.0,,3.97
Ahling Chinese Corner,Chinese,"Graficon Arcade, Sasoon Rd, Sangamvadi, Pune",4.3,18.5322452,73.8766113,+91 92849 90277,535.0,,4.3
The Chinese house,Chinese,"GVPW+VRH, Suyojana Society, Kavadewadi, Koregaon Park, Pune",4.4,18.5371958,73.8971013,Not Available,36.0,,4.31
Shivshakti snacks & Chinese point,Chinese,"50/B, Burning Ghat Rd, Ragvilas Society, Koregaon Park, Pune",5.0,18.5421026,73.8908629,+91 98230 63410,2.0,,4.3
china park restaurant,Chinese,"Shop no A, Rahoul Terrace, 2 & A/5, Lane No. 7, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune",3.8,18.5367874,73.9001447,+91 20 2615 1688,437.0,,3.89
Pakko Chinese,Chinese,"Nawanagar, Yerwada Village, Yerawada, Pune",3.9,18.5456399,73.8859836,+91 87934 45556,438.0,,3.97
"Whispering Bamboo Restaurant - Blue Diamond, Pune",Chinese,"Blue Diamond, Pune - IHCL SeleQtions 11, Koregaon Rd, Pune",4.2,18.5382193,73.8861268,+91 20 6602 5555,46.0,https://www.seleqtionshotels.com/en-in/hotels/blue-diamond-pune/restaurants/whispering-bamboo-restaurant?utm_source=google&utm_medium=local&utm_campaign=whispering-bamboo-restaurant-cla&utm_content=whispering-bamboo-restaurant-cla-gmb,4.26
Karan Chinese Corner,Chinese,"Dr Ambedkar Path, behind ambedkar hall, Ambedkar Society, Dr Ambedkar Co Operative Society, Yerawada, Pune",4.0,18.5524813,73.8754056,+91 95616 22727,53.0,,4.19
S P Chinese & Indian food point.,Chinese,"Badami Chowk, Ishanya Mall Road,, South St, Maharashtra Co-Operative Housing Society, Yerawada, Pune",4.1,18.558755,73.8929373,+91 98229 36366,519.0,,4.13
Yana Sizzlers,Chinese,"Bedi House, 1st Floor, Galaxy Garden, PS, above Irani Cafe, Koregaon Park, Pune",4.1,18.5390711,73.886699,+91 85509 83577,1899.0,,4.11
Chachokha Restaurant,Chinese,"Sastrinagar Opp Hermes heritage P-2 near state bank of india, Yerawada, Pune",4.4,18.5553317,73.896728,Not Available,564.0,https://www.zomato.com/pune/chachokha-cafe-yerawada,4.38
Hotel Anchu Chinese Centre,Chinese,"HV2M+8R4, near Siddheshwar Mandir, Kamrajnagar, Yerawada, Pune",3.9,18.550766,73.88459139999999,+91 99700 88077,92.0,,4.1
The Chinese Truck,Chinese,"COMMERCIAL COMPLEX, Plot No.198/2, Shop No 2, Ground Floor, A Wing, Shanker Parvati, Balkrishna Sakharam Dhole Patil Rd, Sangamvadi, Pune",3.6,18.5351174,73.8766495,Not Available,21.0,,4.17
New Dragon Chinese Corner,Chinese,"Shop no.108 , Opposite Business Bay ,,Gate, No.5, Airport Rd, Yashwantnagar, Yerawada, Pune",4.4,18.550334,73.88912599999999,+91 98347 62375,7.0,,4.29
Zamu's Place,Chinese,"Nirmal Apartment, Shop No. 1&2, 189, Balkrishna Sakharam Dhole Patil Rd, Pune",4.3,18.5366417,73.8756368,+91 90494 83138,2387.0,,4.3
Raj Chinese,Chinese,"Shop No, 8, Lane No. 6, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune",4.2,18.5347442,73.8972625,+91 98734 67627,5.0,,4.28
DOMO's Momo,Chinese,"SNo 29, PL-4/12A, DY Patil College Rd, Sector 29, Ravet, Pune, Pimpri-Chinchwad",4.7,18.645324,73.7575561,Not Available,362.0,,4.61
Richie Rich Chinese,Chinese,"MQ3H+66C, Akurdi Gaothan, Dattawadi, Akurdi, Pimpri-Chinchwad",5.0,18.6530988,73.7780331,Not Available,4.0,,4.31
Umami - Chinese & thai,Chinese,"Ashish plaza, Sector No.27A, Plot No.SDC, 1, Pradhikaran, Nigdi, Pune",4.0,18.6536821,73.7713211,+91 96075 56699,1305.0,,4.02
Cafe CAD Corner best family restaurant in Akurdi nigdi pradhikaran,Chinese,"P2 square building, lions club circle, GPRA Quarters, Sector No. 26, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.3,18.6508675,73.76294779999999,+91 99600 98957,312.0,,4.3
Golden Dragon Family Chinese Corner,Chinese,"JQXH+W2M, opposite Bhalerao Hospital, Akurdi Gaothan, Dattawadi, Akurdi, Pimpri-Chinchwad, Pune",2.8,18.6498374,73.77753919999999,+91 88559 55595,5.0,,4.21
Prince Chicken Center,Chinese,"Door no, 169, Service Rd, Akurdi Gaothan, Vivek Nagar, Akurdi, Pimpri-Chinchwad",3.9,18.6503072,73.7848404,+91 84839 92786,145.0,,4.06
Chinese Cafe,Chinese,"JQX7+4H2, Gurudwara Colony, Nigdi, Pimpri-Chinchwad, Pune",4.6,18.6476528,73.7639126,+91 90499 91169,57.0,,4.4
Little Spice Chinese Restaurant,Chinese,"Shop No 03, opp. Prathmesh Wine Shop, Sector 32 A, Ravet, Pune, Pimpri-Chinchwad",4.5,18.6429549,73.7554244,+91 95271 83397,117.0,,4.4
Dragon Bite Indo-Chinese Family Restaurant,Chinese,"Bridge View Rd, opposite Prathamesh wines, Sector 32 A, Ravet, Pune, Pimpri-Chinchwad",4.9,18.6430677,73.7554427,+91 95529 18004,170.0,,4.67
Chinese Centre,Chinese,"Shop No 3, Chinchwad - Akurdi Link Rd, Akurdi Gaothan, Vivek Nagar, Chinchwad, Pune, Pimpri-Chinchwad",3.0,18.6501573,73.7822197,+91 77099 61082,2.0,,4.26
Gayatrree Fast Food,Chinese,"JQW8+VXR, Ganga Nagar Rd, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.3,18.6472097,73.76735719999999,Not Available,1242.0,,4.3
china gate,Chinese,"MQ3C+JJ7, Camp Education Rd, Sector 27A, Pradhikaran, Nigdi, Pimpri-Chinchwad",3.7,18.6540406,73.7715365,+91 81778 79744,459.0,,3.8
Ruchi Chinese,Chinese,"51, Camp Education Rd, Sector 27A, Pradhikaran, Nigdi, Pimpri-Chinchwad",3.9,18.6540612,73.7718357,+91 98220 11933,732.0,,3.95
CHINAROMA ( cloud kitchen),Chinese,"A plot no 258, Sector No. 27, Pradhikaran, Nigdi, Pimpri-Chinchwad",3.5,18.6502056,73.7724995,Not Available,2.0,,4.27
Balaji Pure Veg,Chinese,"416-418, Akurdi Railway Station Rd, Sector Number 33, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.1,18.6485813,73.76563689999999,+91 20 2764 1156,2745.0,,4.11
Hotel Sangrilla,Chinese,"Sector No. 26, Pooja Classic Appartment, Between Morya Petrol Pump And Bijali Nagar Over Bridge, Sambhaji Chowk Pradhikaran Nigdi Pimpri-Chinchwad, Pune",4.0,18.6466251,73.7701028,+91 90210 70460,2350.0,,4.01
Hotel Pune Gate Garden Family Restaurant,Chinese,"Parmar Industrial Complex, Old Mumbai - Pune Hwy, Block B6, Sector G, Transport Nagar, Nigdi, Pimpri-Chinchwad",4.2,18.6680892,73.76877449999999,+91 20 2765 0555,10023.0,https://punegaterestaurant.com/,4.2
"One China by Malaka Spice, Ravet",Chinese,"Shop B 3&4, Pavani Pride Apartment, Tulip St, Sector 32 A, Ravet, Pune, Pimpri-Chinchwad",4.5,18.6423227,73.75665049999999,+91 84840 64008,53.0,https://onechinakitchen.com/,4.36
Sizzling China,Chinese,"JQW9+J63, Ganga Nagar Rd, Government Employee Staff Quarters, Pradhikaran, Nigdi, Pimpri-Chinchwad",3.5,18.6465289,73.7680608,+91 95117 12836,203.0,,3.76
Raaga Restaurant,Chinese,"419, Akurdi Railway Station Rd, Sector Number 33, Sector No. 27, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.0,18.6510174,73.7668794,+91 88880 77799,2717.0,https://miraclegroups.in/,4.01
The Chinese wala,Chinese,"The Chinese wala PRAGATI PALACE, PLOT NO.3, SECTOR NO.29 ,SHOPNO.A-6,RAJYOGCOLONY ,RAVET ,PUNEPCMCwardNo-65",4.0,18.6438274,73.75801009999999,+91 74980 70524,54.0,,4.18
Flames - The Authentic Taste,Chinese,"Shop No 3, opposite Golden Bawarchi Hotel, Shivala Colony, Sector 32 A, Ravet, Pune, Pimpri-Chinchwad",4.9,18.6433589,73.75657269999999,+91 88885 10370,29.0,,4.42
Mantri Restaurant,Chinese,"shop 1,2.10 F2, ABC square below Shree Ganesh Dry Fruit SAMBHAJI CHOWK, Akurdi, Sector No. 26, Nigdi, PUNE",4.3,18.6490141,73.770257,+91 74209 95994,290.0,,4.3
A&D's SCHEZWAN HOUSE,Chinese,"Dhruv Sidhi, Ravet Village Rd, Sector 32 A, Nigdi, Pimpri-Chinchwad, Pune",5.0,18.6411079,73.7567031,Not Available,7.0,,4.33
Sizzling China 2.0,Chinese,"Shop no 9, Anshul Ballina, next to SBI Bank, Shivala Colony, Gurudwara Colony, Ravet, Pune, Pimpri-Chinchwad",3.5,18.6439879,73.7580237,+91 95957 11415,46.0,,4.04
Chinese Corner,Chinese,"Shop no.3, Near Gurudwara Mandir, Walhekarwadi, Chinchwad, PCMC ward no. 59, Akurdi, Pune",4.3,18.6427178,73.7619126,Not Available,,https://magicpin.in/Pune/Akurdi/Restaurant/Chinese-Corner/store/172433a/?utm_source=gbp,
Hotel Sangrilla,Chinese,"SHOP NO-21, Dhruv Sidhi, SEC NO 23/A, LC.2, DY Patil College Rd, PUNE",3.8,18.6412118,73.7569382,+91 75178 65983,1384.0,http://www.hotelsangrilla.com/,3.83
Ni Hao China,Chinese,"Sector 32A, A5L 1/2, Harmony CHS, Ambedkar Chowk, Akurdi Gaothan, Dattawadi, Ravet, Pimpri-Chinchwad",4.3,18.6527474,73.7801447,Not Available,,https://magicpin.in/Pune/Ravet/Restaurant/Ni-Hao-China/store/585618/?utm_source=gbp,
ROyal 41 Chinese Family Restaurant,Chinese,"Dehu Alandi Road Beside Aashiyana Cake Shop & Bakery Near Annapurna Bhaji Market, Patilnagar, Chikhali, Pimpri-Chinchwad",3.0,18.684743,73.8118004,Not Available,22.0,,4.05
Hideout Cafe,Chinese,"Trishul Housing Society, Saswad",4.0,18.3535336,74.0339513,Not Available,13.0,,4.25
RJ'S CHINESE,Chinese,"near Vishwa food mall, Trishul Housing Society, Saswad",3.0,18.3519586,74.0288815,Not Available,5.0,,4.22
THE TASTE OF HEAVEN,Chinese,"near Annasaheb magar college, Subhash Nagar, Chaitanya Colony, Hadapsar, Pune",4.6,18.503313,73.953696,+91 95794 79954,20.0,https://link.zomato.com/xqzv/rshare?id=5335459030563613,4.34
THE CHINESE EMPIRE,Chinese,"Manjri, Keshav Nagar Rd, near z corner, opp. Yashwant complex, Pune",4.8,18.526663,73.952856,+91 98816 16507,20.0,,4.37
The Hungry Monk,Chinese,"Saakaar Centrum, Solapur - Pune Hwy, Jakat Naka, Shewalewadi, Pune",5.0,18.4986176,73.96003809999999,+91 73787 44695,4.0,,4.31
The Tang,Chinese,"LEISURE TOWN, Sadhunana Tupe Vasti, Malwadi, Hadapsar, Pune",4.8,18.5129205,73.94461369999999,+91 93712 50606,100.0,,4.54
Chopstick chinese,Chinese,"shop no 2, AMIT PLAZA, C banquet, Manjri Rd, opposite to Netaji A, Subhash Nagar, Indraprashtha Society, Hadapsar, Pune",4.8,18.5020357,73.952659,Not Available,40.0,,4.43
China Valley,Chinese,"Opp Anna Saheb Magar collage , uday chowpaty showp no 12",3.9,18.5036931,73.95447949999999,Not Available,7.0,,4.26
Malhar Chinese Restaurant,Chinese,"Shope No 1, Pune - Solapur Rd, Sadhana Society, Hadapsar, Pune",2.4,18.5002068,73.94557379999999,+91 96575 15757,5.0,,4.19
Shriman Garden Restaurant,Chinese,"Shewale Phata, Solapur - Pune Hwy, Manjri, Shewalewadi, Pune",3.7,18.4962783,73.9690284,+91 90119 48594,155.0,,3.93
VVED Veg Restaurant | VVEDHIC Banquets Lawns,Chinese,"GXG4+497, G-mall, near Z Corner, Shiv Krishna Society, Manjari Budruk, Pune",4.3,18.5252967,73.9559289,Not Available,1356.0,,4.3
Chinese Mafia Family Restaurant,Chinese,"Sidhi Prerana Complax Shop No 4 Sai Chowk New sangavi , Pune 27",4.9,18.5788775,73.8156735,+91 93731 86912,247.0,https://www.instagram.com/chinesemafia27?igsh=c3huYzB5OXRuMGF3,4.72
OS Veg Manchurians,Chinese,"HRX8+J9X, Damodar Jagtap Path, Prabhat Nagar, Pimple Gurav, Pimpri-Chinchwad",4.9,18.5990705,73.8159991,Not Available,16.0,,4.37
THE CHINESE HACKERS,Chinese,"Shop No 1, Ramkrishna Chowk, Bhimashankar Colony, Shri Sant Abhang Colony, Pimple Gurav, Pune, Pimpri-Chinchwad",4.9,18.5855472,73.8221111,Not Available,24.0,,4.4
Kimling Rush,Chinese,"SAI AMBIENCE & SAI VISION, shop no 1, Kunal Icon Rd, Kate Vasti Pimple Saudagar, Kunj Colony, Pimple Saudagar, Pune, Pimpri-Chinchwad",4.1,18.5927082,73.8012828,+91 88052 87878,2433.0,http://kimling.dotpe.in/,4.11
Pune 27 Chinese & Indian,Chinese,"Shitole Nagar, Old Sangvi, Pune, Pimpri-Chinchwad",4.4,18.5709904,73.81732459999999,+91 98909 88968,79.0,,4.34
One China,Chinese,"Haveli, Near, Mangaldeep Preet Pride, Shop no 1, Ground floor, Lane Number 3, Pimple Saudagar, Pune",4.5,18.5924593,73.8028559,+91 98900 40008,249.0,http://www.malakaspice.com/,4.44
Golden Chopsticx,Chinese,"Sai Dream Shop No 3 Opp Palm Breeze, near Hotel Govind Garden, Pimple Saudagar, Pimpri-Chinchwad",4.2,18.593581,73.802224,+91 77769 66171,406.0,,4.22
Indian wok the chinese restaurant,Chinese,"in front of chandrasi bar, Kashid Park, Jawakar Nagar, Pimple Gurav, Pune, Pimpri-Chinchwad",5.0,18.5991489,73.8176022,Not Available,3.0,,4.3
Panchratna Chinese Center,Chinese,"HQFW+P43, Late Chandrakant Raoji Jagtap Path, Valkan Society, Pimple Nilakh, Pimpri-Chinchwad",4.3,18.5742519,73.7953126,Not Available,32.0,,4.29
THE KING CHINESE RESTAURANT,Chinese,"HRFF+RPJ, Sangam Cross Rd, Pawna Nagar, Old Sangvi, Pimpri-Chinchwad",5.0,18.574559,73.8242801,Not Available,1.0,,4.29
Nandus .Schezwan Shack Chinese restaurant ( pimple saudagar),Chinese,"Shop No 2 Poorva Residence Near Challenger school, Shiv Sai Ln, Pimple Saudagar, Pune",4.3,18.5991011,73.7979096,+91 79723 03126,244.0,http://www.schezwanshack.in/,4.3
Chinese City,Chinese,"HRP7+P73, Mayur Nagari, Pimple Gurav, Pimpri-Chinchwad",4.2,18.5867665,73.8131576,+91 97625 50008,17.0,,4.27
Tangy Momolite,Chinese,"TANGY MOMOLITE, Food court, Khau Gali, next to MH 14, Krisha Chowk, Dyanesh Park, New Sangavi, Pimpri-Chinchwad",5.0,18.5818173,73.8155621,Not Available,3.0,,4.3
Royal Chinese Center,Chinese,"60 Feet Rd, Vijayraj Colony, Gokul Nagari, Pimple Gurav, Pimpri-Chinchwad",3.7,18.5886439,73.82367409999999,Not Available,25.0,,4.17
RR VEG NONVEG CHINESE RESTAURANT,Chinese,"M S, Kate Chowk, SHOP NO. 10, SAIRAJ RESIDENCY, Khau Gali, New Sangavi, Pimpri-Chinchwad",3.6,18.5808586,73.8199748,+91 99220 63132,74.0,,3.99
Shivshambho chinese&pizza time cafe,Chinese,"FXQ4+8QP, Ganga Nagar, Phursungi, Pune",5.0,18.4883505,73.9569623,Not Available,1.0,,4.29
Dalchini,Chinese,"5730, State Hwy 64, Bhekrai Nagar, Tukai Darshan, Phursungi, Pune",3.8,18.4877991,73.9515402,+91 93255 35375,3019.0,,3.82
KBR Reddy's Restaurent,Chinese,"opp. S P infocity, Bhekrai Nagar, Hadapsar, Pune",4.1,18.4884021,73.9511332,+91 84466 34560,2247.0,,4.11
Akshay Chinese Center,Chinese,"Near Dalchini Hotel, Opp S.P.Infocity, Pune Saswad Road, Fursungi, Pune",2.3,18.4877557,73.951596,+91 86239 20534,41.0,,3.71
Hotel Malhari Veg NonVeg,Chinese,"Opossite power house, Bhosale, Bhekrai Nagar, Phursungi, Pune",3.9,18.4789554,73.9558043,+91 89993 67543,344.0,,3.99
SP FOODS FACTORY,Chinese,"171, Fursungi Bhekrai Rd, Road, Pune, Phursungi",4.4,18.4820043,73.9589058,+91 91587 21210,67.0,,4.33
MH12 Chinese Restaurant,Chinese,"Shop No.1, Achal Hills Hind, Audumbar Colony 2 Rd, Bhekrai Nagar, Pune",5.0,18.4828868,73.9517457,+91 95279 28196,3.0,https://mh12chinesefood.my.canva.site/,4.3
The China Bowl,Chinese,"Shop No 7, Ground Floor, Chourang Terrace Tukai Darshan, Hadapsar, Phursungi, Pune",4.1,18.49021,73.9489591,+91 62626 56541,16.0,https://magicpin.in/Pune/Karve-Nagar/Restaurant/The-China-Bowl/store/1551b59/?utm_source=gbp,4.26
chinese Center,Chinese,"FXG4+FRX, Suresh Nagar, Pune",4.3,18.4762416,73.9571471,Not Available,4.0,,4.28
AK CHINESE & BIRYANI,Chinese,"next to reddys restaurant, opp. to S.P.infocity, Bhekrai Nagar, Tukai Darshan, Phursungi, Pune",5.0,18.4883827,73.9511576,Not Available,1.0,,4.29
