name,cuisine,address,rating,latitude,longitude,phone,user_ratings_total,website,authenticity_score,summary_text
Asmita Wadewale,Indian,Askarwadi,4.2,18.4026897,73.91151119999999,Not Available,1523.0,,4.21,Asmita Wadewale Indian Askarwadi Rating: 4.2
Oscarwadi Misal,Indian,"Askarwadi Phata, Near Bapdeo Ghat, Kondhwa, Kondhwa - Saswad Rd, At Post, Bhivri",3.8,18.3990642,73.9136362,+91 88889 60392,2981.0,,3.82,"Oscarwadi Misal Indian Askarwadi Phata, Near Bapdeo Ghat, Kondhwa, Kondhwa - Saswad Rd, At Post, Bhivri Rating: 3.8"
"Morya Misal, Dosa Junction",Indian,"9WVC+7JG, Bhivri",4.5,18.3931934,73.92157490000001,Not Available,26.0,,4.33,"Morya Misal, Dosa Junction Indian 9WVC+7JG, Bhivri Rating: 4.5"
Mankar Dosa And Fast Food Bhivri,Indian,"Mankar Dosa and Fast Food, beside HP Petroleum, Bhivri, Pune",3.7,18.3905903,73.93051419999999,+91 90282 72761,40.0,,4.12,"Mankar Dosa And Fast Food Bhivri Indian Mankar Dosa and Fast Food, beside HP Petroleum, Bhivri, Pune Rating: 3.7"
Hotel Lonkarwada,Indian,"भिवरी पुरंदर, पुणे, Bhivri",4.1,18.392372,73.9218467,+91 86989 80160,671.0,,4.12,"Hotel Lonkarwada Indian भिवरी पुरंदर, पुणे, Bhivri Rating: 4.1"
Hotel Grand Purandar,Indian,"Askarwadi , Kondhwa-Saswad Road, Bhopdev Ghat At Post Bhivri, Tal:, Purandar, Pune",4.2,18.4015398,73.91183,Not Available,2662.0,https://instagram.com/hotelgrandpurandarpune?utm_medium=copy_link,4.2,"Hotel Grand Purandar Indian Askarwadi , Kondhwa-Saswad Road, Bhopdev Ghat At Post Bhivri, Tal:, Purandar, Pune Rating: 4.2"
हॉटेल महालक्ष्मी,Indian,"Askarwadi, pune",5.0,18.3995773,73.91329569999999,Not Available,1.0,,4.29,"हॉटेल महालक्ष्मी Indian Askarwadi, pune Rating: 5.0"
George Restaurant,Indian,"2436, General Thimayya Road, East St, Camp, Pune",4.1,18.5174086,73.8793602,+91 20 6602 0121,16960.0,,4.1,"George Restaurant Indian 2436, General Thimayya Road, East St, Camp, Pune Rating: 4.1"
Naadbramha Idli - Fatima Nagar,Indian,"opposite Vishal Mega Mart, Fatima Nagar, Parmar Nagar, Wanowrie, Pune",4.6,18.5031451,73.9010952,+91 75174 83489,126.0,https://naadbramha.com/,4.46,"Naadbramha Idli - Fatima Nagar Indian opposite Vishal Mega Mart, Fatima Nagar, Parmar Nagar, Wanowrie, Pune Rating: 4.6"
Yumma Swami,Indian,"2, Moledina Rd, Cantonment, Camp, Pune",4.1,18.5188773,73.877275,+91 85301 59559,2059.0,,4.11,"Yumma Swami Indian 2, Moledina Rd, Cantonment, Camp, Pune Rating: 4.1"
Supriya Restaurant,Indian,"Gitanjali Kunj, Opposite Nehru Memorial Hall, Ambedkar Road, Pune",4.1,18.5192233,73.8757028,+91 20 2613 7477,5829.0,https://supriyarestaurant.com/,4.1,"Supriya Restaurant Indian Gitanjali Kunj, Opposite Nehru Memorial Hall, Ambedkar Road, Pune Rating: 4.1"
Krushna Pure Veg Wanowarie,Indian,"Vitthal Rao Shivarkar Rd, opposite Mahatma Phule Sanskrutik Bhavan, Tatya Tope Housing Society, Wanwadi, Pune",4.2,18.4973525,73.9004453,+91 91563 92345,3765.0,,4.2,"Krushna Pure Veg Wanowarie Indian Vitthal Rao Shivarkar Rd, opposite Mahatma Phule Sanskrutik Bhavan, Tatya Tope Housing Society, Wanwadi, Pune Rating: 4.2"
Bangalore Cafe,Indian,"173, MG Road, opposite Pulgate, police chowki, Agarwal Colony, Sadar Bazaar, Pune",4.1,18.5072084,73.8785688,+91 93732 81210,1237.0,,4.11,"Bangalore Cafe Indian 173, MG Road, opposite Pulgate, police chowki, Agarwal Colony, Sadar Bazaar, Pune Rating: 4.1"
ZAM ZAM RESTAURANT,Indian,"Shop No 5, Amol Sagar Estate, Jai Society, Bhawani Peth, Pune",4.8,18.507475,73.8750278,+91 85540 50790,93.0,,4.53,"ZAM ZAM RESTAURANT Indian Shop No 5, Amol Sagar Estate, Jai Society, Bhawani Peth, Pune Rating: 4.8"
"Katakirrr Misal (Camp, MG Road)",Indian,"Shop No.7, Geetanjali Society, MG Road, near Dorabjee Mall, next to Sidharth Pav Bhaji, Gawaliwada, Camp, Pune",4.0,18.5194363,73.8751454,+91 91122 33304,2379.0,,4.01,"Katakirrr Misal (Camp, MG Road) Indian Shop No.7, Geetanjali Society, MG Road, near Dorabjee Mall, next to Sidharth Pav Bhaji, Gawaliwada, Camp, Pune Rating: 4.0"
Radio Hotel,Indian,"Sachapir St, Camp, Pune",4.1,18.5138772,73.8772516,+91 20 2634 1048,3562.0,,4.11,"Radio Hotel Indian Sachapir St, Camp, Pune Rating: 4.1"
Madinah Restaurant,Indian,"717, near Poona College, Bhawani Peth, Pune",4.0,18.5072702,73.8750724,+91 72767 44413,7390.0,,4.0,"Madinah Restaurant Indian 717, near Poona College, Bhawani Peth, Pune Rating: 4.0"
"Mamma Says - Homemade Bohra Food (Masalas, Mukhwas, Mithais, Biryani, Sheer Khurma)",Indian,"Shabbir Society, 9, 343/3, near Vinay High School or Orchid School, Bhawani Peth, Pune",5.0,18.5078581,73.87170929999999,+91 90753 19373,96.0,https://www.instagram.com/mamma_says_/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile&utm_content=instagram_link,4.63,"Mamma Says - Homemade Bohra Food (Masalas, Mukhwas, Mithais, Biryani, Sheer Khurma) Indian Shabbir Society, 9, 343/3, near Vinay High School or Orchid School, Bhawani Peth, Pune Rating: 5.0"
Garden Vadapav Center,Indian,"948 And 949, Buttee Street, Camp, Cantonment Area, Pune",4.2,18.5169017,73.8759735,Not Available,15968.0,,4.2,"Garden Vadapav Center Indian 948 And 949, Buttee Street, Camp, Cantonment Area, Pune Rating: 4.2"
Agra Restaurant,Indian,"2388/2389, Hidayatulla Rd, New Modikhana, Katad Khana, Pune",4.1,18.5059733,73.8762981,Not Available,3957.0,,4.1,"Agra Restaurant Indian 2388/2389, Hidayatulla Rd, New Modikhana, Katad Khana, Pune Rating: 4.1"
Kanak Restaurant,Indian,"Shankar Sheth Rd, opp. Meera Hospital, Shri Sarathi Society, Vrindavan Society, Guru Nanak Nagar, Pune",3.8,18.5015955,73.8744045,+91 20 2643 1195,1353.0,,3.83,"Kanak Restaurant Indian Shankar Sheth Rd, opp. Meera Hospital, Shri Sarathi Society, Vrindavan Society, Guru Nanak Nagar, Pune Rating: 3.8"
1000 Oaks,Indian,"2417, East St, Camp, Pune",4.2,18.5105992,73.8798449,+91 20 2634 3194,5343.0,http://www.1000oaksindia.com/,4.2,"1000 Oaks Indian 2417, East St, Camp, Pune Rating: 4.2"
Sahyadri Hotel,Indian,"9MR9+CM, Sonapur",5.0,18.3919514,73.6688065,Not Available,1.0,,4.29,"Sahyadri Hotel Indian 9MR9+CM, Sonapur Rating: 5.0"
Thambbi Veg Restaurant,Indian,"S.no. 50/13 to 16, Near life 360, Beside Legacy Vista Society Kokane mala pawana nagar, Rahatani, Pimple Saudagar, Pune",4.7,18.6062216,73.7940335,+91 80874 87157,98.0,https://thambbi.in/,4.49,"Thambbi Veg Restaurant Indian S.no. 50/13 to 16, Near life 360, Beside Legacy Vista Society Kokane mala pawana nagar, Rahatani, Pimple Saudagar, Pune Rating: 4.7"
Akshayapatram Restaurant,Indian,"Shop No: 8, Sai Plaza, Telco Rd, Nehru Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad",4.5,18.6322691,73.82026119999999,+91 77419 46678,417.0,,4.46,"Akshayapatram Restaurant Indian Shop No: 8, Sai Plaza, Telco Rd, Nehru Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad Rating: 4.5"
Ashoka Hotel,Indian,"Sukhwani Fortune, Morwadi Ct Rd, near Hotel Gharonda, Morewadi, Pimpri Colony, Pimpri-Chinchwad",4.3,18.6327912,73.80351139999999,+91 88054 38291,295.0,,4.3,"Ashoka Hotel Indian Sukhwani Fortune, Morwadi Ct Rd, near Hotel Gharonda, Morewadi, Pimpri Colony, Pimpri-Chinchwad Rating: 4.3"
Abhinandan Pure Veg Restaurant,Indian,"Ajmera Main Rd, Morewadi, Pimpri Colony, Pune, Pimpri-Chinchwad",4.2,18.6335075,73.8060976,+91 86574 80280,4805.0,,4.2,"Abhinandan Pure Veg Restaurant Indian Ajmera Main Rd, Morewadi, Pimpri Colony, Pune, Pimpri-Chinchwad Rating: 4.2"
Shree Ganesh Restaurant - Pure Veg,Indian,"Tapovan Mandir Rd, Pimpri Gaon, Pimpri Colony, Pimpri-Chinchwad",4.1,18.6166058,73.8005962,+91 788 787 1871,3088.0,,4.11,"Shree Ganesh Restaurant - Pure Veg Indian Tapovan Mandir Rd, Pimpri Gaon, Pimpri Colony, Pimpri-Chinchwad Rating: 4.1"
A.I. South Indian Fresh Home Made,Indian,"Ashok Theater, 17/10, PWD Rd, near Malashree Pure veg hotel, opposite Karachi Biryani House, Shastri Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad",4.3,18.6150319,73.8037993,Not Available,,,,"A.I. South Indian Fresh Home Made Indian Ashok Theater, 17/10, PWD Rd, near Malashree Pure veg hotel, opposite Karachi Biryani House, Shastri Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad Rating: 4.3"
Gharonda Veg. Restaurant,Indian,"4th Floor, Sukhwani Fortune Bldg, Chowk, next to Poona Motors, Morewadi, Pimpri Colony, Pimpri-Chinchwad, Pune",3.7,18.6327381,73.8035029,Not Available,4277.0,,3.71,"Gharonda Veg. Restaurant Indian 4th Floor, Sukhwani Fortune Bldg, Chowk, next to Poona Motors, Morewadi, Pimpri Colony, Pimpri-Chinchwad, Pune Rating: 3.7"
Kothu Parotta Junction,Indian,"Shani Mandir Rd, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad",4.5,18.6214,73.8180554,+91 98222 61102,20.0,,4.32,"Kothu Parotta Junction Indian Shani Mandir Rd, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.5"
Shree Mahadeva Hyderabadi Dosa House,Indian,"Komal Gruh Rachana Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad",4.1,18.6221217,73.8179004,+91 95388 62111,1177.0,,4.11,"Shree Mahadeva Hyderabadi Dosa House Indian Komal Gruh Rachana Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.1"
Gokul Veg,Indian,"JRF3+R66, Gokul Chowk, Pimpri Railway Station Road, Pimpri, Pune",3.8,18.6245322,73.80301,Not Available,1004.0,,3.84,"Gokul Veg Indian JRF3+R66, Gokul Chowk, Pimpri Railway Station Road, Pimpri, Pune Rating: 3.8"
AYYAPPA DOSA CENTER,Indian,"40/524, PCMC Link Rd, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad",4.3,18.6196143,73.8044882,+91 78759 15914,970.0,,4.3,"AYYAPPA DOSA CENTER Indian 40/524, PCMC Link Rd, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.3"
Naadbramha idli Pimpri,Indian,"Ashok Theater Road, Shop No.4, PWD, Near Sai Sagar Chowk, in front of Sai Sagar Steel, Pimpri Colony, Pimpri-Chinchwad",3.9,18.6165214,73.8031113,+91 72192 22966,128.0,http://www.naadbramha.com/,4.07,"Naadbramha idli Pimpri Indian Ashok Theater Road, Shop No.4, PWD, Near Sai Sagar Chowk, in front of Sai Sagar Steel, Pimpri Colony, Pimpri-Chinchwad Rating: 3.9"
GOPAL PARATHA HOUSES,Indian,"shop no 1, nr. sai chowk, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad",4.7,18.6196561,73.8036975,+91 80857 14861,99.0,,4.49,"GOPAL PARATHA HOUSES Indian shop no 1, nr. sai chowk, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.7"
Ratna Hotel,Indian,"Sunshine Plaza, Station Rd, MIDC, Pimpri Colony, Pune, Pimpri-Chinchwad",4.0,18.6256463,73.805232,+91 20 2742 1555,5327.0,,4.01,"Ratna Hotel Indian Sunshine Plaza, Station Rd, MIDC, Pimpri Colony, Pune, Pimpri-Chinchwad Rating: 4.0"
Maratha Khanawal Pure Veg Restaurant,Indian,"Nashik Phata, Landge Colony, Laxman Krupa Housing Society, Kasarwadi, Pimpri-Chinchwad",4.0,18.6072253,73.8227732,+91 98228 12730,2889.0,,4.01,"Maratha Khanawal Pure Veg Restaurant Indian Nashik Phata, Landge Colony, Laxman Krupa Housing Society, Kasarwadi, Pimpri-Chinchwad Rating: 4.0"
The South House Cafe,Indian,"Shop No.A/7, Empire Estate Phase 1, Chinchwad, Pune, Pimpri-Chinchwad",5.0,18.6338234,73.79777469999999,Not Available,9.0,,4.34,"The South House Cafe Indian Shop No.A/7, Empire Estate Phase 1, Chinchwad, Pune, Pimpri-Chinchwad Rating: 5.0"
Sai Idli Center,Indian,"Pimpri Chowk, MIDC, Pimpri Colony, Pimpri-Chinchwad",4.5,18.626278,73.80527169999999,Not Available,24.0,,4.33,"Sai Idli Center Indian Pimpri Chowk, MIDC, Pimpri Colony, Pimpri-Chinchwad Rating: 4.5"
The Idly Factorry,Indian,"Sukhwani Imperial, Sr No-150 to 153, PH 3, Morewadi, Pimpri Colony, Pimpri-Chinchwad",4.5,18.633644,73.80500880000001,+91 77699 79087,20.0,,4.32,"The Idly Factorry Indian Sukhwani Imperial, Sr No-150 to 153, PH 3, Morewadi, Pimpri Colony, Pimpri-Chinchwad Rating: 4.5"
Sudamache Pohe - Sant Tukaram Nagar,Indian,"SUDAMACHE POHE, Dr. D.Y. Patil Medical College, Aksy Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad",4.4,18.6237105,73.8200241,+91 84323 14242,96.0,,4.34,"Sudamache Pohe - Sant Tukaram Nagar Indian SUDAMACHE POHE, Dr. D.Y. Patil Medical College, Aksy Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.4"
Hotel Dakshin,Indian,"Pcmc Mandai, Yashwantrao Chavan Rd, opp. Fire Brigade, Aksy Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad, Pune",3.9,18.622951,73.818626,+91 98903 03303,1731.0,,3.92,"Hotel Dakshin Indian Pcmc Mandai, Yashwantrao Chavan Rd, opp. Fire Brigade, Aksy Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad, Pune Rating: 3.9"
PUNJABI TADKA,Indian,"Shop No 1, near Sant Tukaram Mandir, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad",4.2,18.621088,73.817943,+91 84464 52249,168.0,,4.23,"PUNJABI TADKA Indian Shop No 1, near Sant Tukaram Mandir, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.2"
Punjabi Tadka,Indian,"42/23, PCMC Link Rd, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad",4.0,18.6196748,73.8044109,Not Available,15.0,,4.25,"Punjabi Tadka Indian 42/23, PCMC Link Rd, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.0"
Hotel Jai Balaji King Of Dosa - Best South Indian Restaurant in Pcmc,Indian,"Hotel Jai Balaji King Of Dosa c, block 1/13 & 1/14, next to mahadev patiswala Sai chowk, Pimpri Colony, Pune",3.5,18.616821,73.8017398,+91 97301 28315,57.0,,4.0,"Hotel Jai Balaji King Of Dosa - Best South Indian Restaurant in Pcmc Indian Hotel Jai Balaji King Of Dosa c, block 1/13 & 1/14, next to mahadev patiswala Sai chowk, Pimpri Colony, Pune Rating: 3.5"
Mahadev Patis wala,Indian,"Sai Chowk, 40/540, J N Road, near Om Sai Tours & Travels, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad",4.0,18.6194936,73.80368969999999,Not Available,4423.0,,4.01,"Mahadev Patis wala Indian Sai Chowk, 40/540, J N Road, near Om Sai Tours & Travels, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.0"
Sindh Jo Swaad,Indian,"Shop No -6, Laxmi Apt, Sai Chowk, Shastri Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad",5.0,18.6194601,73.8047064,Not Available,22.0,,4.41,"Sindh Jo Swaad Indian Shop No -6, Laxmi Apt, Sai Chowk, Shastri Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad Rating: 5.0"
Hotel Tiranga Veg And Non Veg Restaurant,Indian,"Corporation, Jewel of Opp Pimpri Chinchwad, Old Mumbai - Pune Hwy, MIDC, Pimpri Colony, Pune",3.8,18.6282611,73.8034697,+91 97678 91235,2538.0,,3.82,"Hotel Tiranga Veg And Non Veg Restaurant Indian Corporation, Jewel of Opp Pimpri Chinchwad, Old Mumbai - Pune Hwy, MIDC, Pimpri Colony, Pune Rating: 3.8"
Gokul Snacks Center,Indian,"411018, Yayati Housing Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad, Pune",4.6,18.6240991,73.8204203,Not Available,13.0,,4.32,"Gokul Snacks Center Indian 411018, Yayati Housing Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad, Pune Rating: 4.6"
Hotel New Roshan,Indian,"near Aivin sales, Gandhi Nagar, Jyotiba Nagar, Talwade, Vitthal Nagar, Pimpri-Chinchwad",4.2,18.629072,73.81018999999999,+91 98901 66487,187.0,,4.23,"Hotel New Roshan Indian near Aivin sales, Gandhi Nagar, Jyotiba Nagar, Talwade, Vitthal Nagar, Pimpri-Chinchwad Rating: 4.2"
Vaijnath veg non-veg hotel,Indian,"Rajmata Jijau Marg, near Y.M.C.Hospital, Aksy Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad",3.5,18.623081,73.8203345,+91 97644 45752,102.0,,3.89,"Vaijnath veg non-veg hotel Indian Rajmata Jijau Marg, near Y.M.C.Hospital, Aksy Society, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 3.5"
"MahaKhavaiyye, Pimpri",Indian,"Shop No 2, Sai Chowk, near C Block, Camp, Pimpri Colony, Pune, Pimpri-Chinchwad",5.0,18.6194923,73.8046703,+91 80074 56100,2.0,,4.3,"MahaKhavaiyye, Pimpri Indian Shop No 2, Sai Chowk, near C Block, Camp, Pimpri Colony, Pune, Pimpri-Chinchwad Rating: 5.0"
Krushnaleela misal,Indian,"Maitri Chowk, Yashwantrao Chavan Rd, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad",4.5,18.625042,73.81851569999999,Not Available,2.0,,4.29,"Krushnaleela misal Indian Maitri Chowk, Yashwantrao Chavan Rd, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.5"
Chola Seth ke Chole Bhature,Indian,"Shop no, 8, Lalbahadur garden road, near rangla punjab hotel, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad, Pune",4.1,18.6164191,73.8030042,+91 97675 83572,15.0,,4.26,"Chola Seth ke Chole Bhature Indian Shop no, 8, Lalbahadur garden road, near rangla punjab hotel, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad, Pune Rating: 4.1"
Kadavil Kitchen,Indian,"Shop D23, Prem Park Complex, colony, Ajmera Main Rd, Ajmera Housing Society, Pimpri Colony, Pune, Pimpri-Chinchwad",5.0,18.6334345,73.811809,+91 91122 77730,2.0,,4.3,"Kadavil Kitchen Indian Shop D23, Prem Park Complex, colony, Ajmera Main Rd, Ajmera Housing Society, Pimpri Colony, Pune, Pimpri-Chinchwad Rating: 5.0"
N-Laziz Biryani And Caterers,Indian,"Puna, 157/A, Kharalwadi Rd, Atma Nagar, Kharalwadi, Pimpri Colony, Pimpri-Chinchwad",4.0,18.6269901,73.8100031,+91 98816 65502,121.0,,4.13,"N-Laziz Biryani And Caterers Indian Puna, 157/A, Kharalwadi Rd, Atma Nagar, Kharalwadi, Pimpri Colony, Pimpri-Chinchwad Rating: 4.0"
Delhi Darbar,Indian,"Shope No 2, C/6/1, PCMC Link Rd, near Vaishno Devi Temple, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad",4.5,18.6175546,73.80538949999999,+91 94234 77477,915.0,https://delhidarbarrestaurant.com/,4.48,"Delhi Darbar Indian Shope No 2, C/6/1, PCMC Link Rd, near Vaishno Devi Temple, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.5"
Chanakya Restaurant,Indian,"Gawade Nagar, Chinchwad, Pimpri-Chinchwad",4.2,18.6299078,73.7929703,+91 88881 78676,377.0,,4.22,"Chanakya Restaurant Indian Gawade Nagar, Chinchwad, Pimpri-Chinchwad Rating: 4.2"
The Malabar South Cafe,Indian,"Shop Number 09,Ground Floor, Santoshi Mata Complex, Kuldeep Angan Society, Nehru Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad",4.7,18.6299368,73.81984330000002,+91 99613 97298,95.0,http://themalabarsouthcafe.inmyarea.in/,4.49,"The Malabar South Cafe Indian Shop Number 09,Ground Floor, Santoshi Mata Complex, Kuldeep Angan Society, Nehru Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad Rating: 4.7"
Kalyani Nasta House,Indian,"40/563, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad",4.4,18.616887,73.8040735,+91 76660 01242,8.0,,4.29,"Kalyani Nasta House Indian 40/563, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad Rating: 4.4"
Udpi darbar,Indian,"J2GJ+7JR, Lonikand",4.0,18.6257579,74.0314977,Not Available,1.0,,4.28,"Udpi darbar Indian J2GJ+7JR, Lonikand Rating: 4.0"
Govind Pure Veg,Indian,"Naykwade Dairy & Sweets, Lonikand",4.0,18.6283765,74.0369434,+91 96737 24239,356.0,,4.06,"Govind Pure Veg Indian Naykwade Dairy & Sweets, Lonikand Rating: 4.0"
Omii's biryani,Indian,"SH-58, Lonikand",4.8,18.6275186,74.0338597,+91 96730 01717,50.0,,4.46,"Omii's biryani Indian SH-58, Lonikand Rating: 4.8"
"Hotel Bhagyashree Dhavara Mutton, Branch No:02.",Indian,"J2MV+M9G, Pune",3.3,18.6323761,74.0412577,Not Available,11.0,,4.19,"Hotel Bhagyashree Dhavara Mutton, Branch No:02. Indian J2MV+M9G, Pune Rating: 3.3"
HOTEL BHAGYASHREE,Indian,"Maharashtra State Highway 27, Perne",3.8,18.6322893,74.0413682,Not Available,21.0,,4.2,"HOTEL BHAGYASHREE Indian Maharashtra State Highway 27, Perne Rating: 3.8"
Naadbramha Idli - Hinjewadi Phase 3,Indian,"Crystal Market, near, Megapolis Cir, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad",4.5,18.5773644,73.69007669999999,+91 87885 35256,384.0,https://naadbramha.com/,4.46,"Naadbramha Idli - Hinjewadi Phase 3 Indian Crystal Market, near, Megapolis Cir, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad Rating: 4.5"
Chaithanya Delight,Indian,"9/17, Capital Market, 3, next to Dutta Mandir, Hinjawadi, Pune",4.4,18.5763039,73.68771199999999,+91 81233 82136,165.0,,4.36,"Chaithanya Delight Indian 9/17, Capital Market, 3, next to Dutta Mandir, Hinjawadi, Pune Rating: 4.4"
Madrasi Raja,Indian,"Shop 6/7, Megapolis Serenity Market, opp. Pawar Public School, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Godambewadi",3.9,18.5769851,73.67985209999999,Not Available,121.0,,4.07,"Madrasi Raja Indian Shop 6/7, Megapolis Serenity Market, opp. Pawar Public School, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Godambewadi Rating: 3.9"
Rama chatkara,Indian,"Royal Food Court, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad",4.9,18.5831293,73.6849929,+91 94306 24166,71.0,,4.54,"Rama chatkara Indian Royal Food Court, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad Rating: 4.9"
Abhiruchi Resturant,Indian,"19, near TCS SAYHADRI PARK OFFICE, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune",4.5,18.5834881,73.6853896,+91 77804 91352,93.0,,4.39,"Abhiruchi Resturant Indian 19, near TCS SAYHADRI PARK OFFICE, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune Rating: 4.5"
Shelby's Indian Kitchen,Indian,"Crystal Market, Hinjewadi Phase III, near Megapolis Circle, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad",4.9,18.5774638,73.6903325,+91 96771 92016,183.0,,4.68,"Shelby's Indian Kitchen Indian Crystal Market, Hinjewadi Phase III, near Megapolis Circle, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad Rating: 4.9"
Haldiram's,Indian,"Shop No. 7 and 8, Ground Floor, Survey No. 286, 4/1/A, Hinjawadi Phase 2 Rd, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad",4.6,18.5872841,73.7001464,+91 70300 00146,2746.0,https://www.haldirams.com/,4.59,"Haldiram's Indian Shop No. 7 and 8, Ground Floor, Survey No. 286, 4/1/A, Hinjawadi Phase 2 Rd, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad Rating: 4.6"
Anna’s Katta,Indian,"Crystal market, shop 8&9 ,near fire station , megapolis circle ,maan, Hinjewadi, Hinjawadi",3.7,18.5776155,73.69036439999999,+91 97653 03535,56.0,,4.07,"Anna’s Katta Indian Crystal market, shop 8&9 ,near fire station , megapolis circle ,maan, Hinjewadi, Hinjawadi Rating: 3.7"
Nawabs Of North,Indian,"Crystal Market, Maan, Megapolis Cir, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad",4.3,18.5776731,73.6898911,+91 98348 33493,300.0,,4.3,"Nawabs Of North Indian Crystal Market, Maan, Megapolis Cir, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad Rating: 4.3"
Munch Mama,Indian,"Royal Empire, Food Court, near Fitness Regiment Gym, near TCS SAYHADRI PARK OFFICE, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad",4.9,18.5829747,73.6849782,Not Available,117.0,,4.62,"Munch Mama Indian Royal Empire, Food Court, near Fitness Regiment Gym, near TCS SAYHADRI PARK OFFICE, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad Rating: 4.9"
